herd_id	species_short	cohort_short	cohort_stock_size	ration_intake	nitrogen_intake	nitrogen_retention	nitrogen_excretion	milk_production_mass_cohort	milk_production_protein_cohort	milk_production_fpcm_cohort	meat_production_live_weight_cohort	meat_production_carcass_weight_cohort	meat_production_bone_free_meat_cohort	meat_production_protein_cohort	fibre_production_cohort	ch4_enteric	ch4_manure_pasture	ch4_manure_burned	ch4_manure_other	n2o_manure_pasture_direct	n2o_manure_burned_direct	n2o_manure_other_direct	n2o_manure_burned_indirect	n2o_manure_pasture_indirect	n2o_manure_other_indirect	co2_ration_fertilizer	co2_ration_pesticides	co2_ration_crop_activities	co2_ration_luc_nopeat	co2_ration_luc_peat	n2o_ration_fertilizer	n2o_ration_manure_applied	n2o_ration_crop_residues	ch4_ration_rice
9	"PGS"	"MN"	51782.2629651741	1.72751523581966	0.0603645648852464	0.0191666666666667	0.0411978982185797	0	0	0	0	0	0	0	0	0.00228293699419983	4.8505201722827e-06	0	0.014410566813184	7.76874652121789e-06	0	0.000313468922131142	0	7.22493426473264e-06	0.000398246663335019	38.323	9.1713	55.858	53.501	0.336112	0.25884	0.2401	0.161783	0
9	"PGS"	"MN"	57555.3286449127	2.22121534887446	0.0776159279357203	0.0191666666666667	0.0584492612690537	0	0	0	26978302.9953469	17535896.9469755	11398333.0155341	2393649.93326216	0	0.00293536901260612	6.23673217653997e-06	0	0.0185289087631333	1.10218606964501e-05	0	0.000444732079101762	0	1.02503304476986e-05	0.000565009970928557	38.323	9.1713	55.858	53.501	0.336112	0.25884	0.2401	0.161783	0
9	"PGS"	"MS"	18841.4874968276	1.97117595602706	0.0688788014314534	0.017966573816156	0.0509122276152974	0	0	0	9543990.10509427	6203593.56831127	4032335.81940233	846790.522074489	0	0.00260493824817482	5.5346711505507e-06	0	0.0164431330189641	9.60059149317037e-06	0	0.000387383866749425	0	8.92855008864845e-06	0.000492151921517229	38.323	9.1713	55.858	53.501	0.336112	0.25884	0.2401	0.161783	0
10	"PGS"	"FA"	946814.814608856	1.32604045861967	0.0310495025466713	0.00468101761252446	0.0263684849341468	0	0	0	5463304.37842478	3551147.84597611	2308246.09988447	484731.680975739	0	0.00438876739288808	1.89121984165481e-05	0	0.0433720668078031	1.24308571832406e-05	0	0.000187705943466933	0	1.15606971804138e-05	0.000196109202922804	24.821	6.5384	31.1946	129.865	-23.64844	0.119804	0.095069	0.148221	0.736
10	"PGS"	"FJ"	241384.612375283	0.104854267389445	0.00490717971382604	0.00138888888888889	0.00351829082493715	0	0	0	30402108.4489655	19761370.4918276	12844890.8196879	2697427.07213447	0	0	1.98540188275376e-07	0	0.000455319795205762	1.65862281747037e-06	0	2.50452045438026e-05	0	1.54251922024744e-06	2.61664335684125e-05	0	0	0	0	0	0	0	0	0
10	"PGS"	"FN"	125.547033272788	1.36538615831231	0.0319707899741144	0.009	0.0229707899741144	0	0	0	0	0	0	0	0	0.00174495614975085	1.94733529986637e-05	0	0.0446589840391561	1.08290867020825e-05	0	0.000163519209201446	0	1.00710506329367e-05	0.000170839671812053	24.821	6.5384	31.1946	129.865	-23.64844	0.119804	0.095069	0.148221	0.736
10	"PGS"	"FN"	139.543935445016	1.79499525740159	0.0420301729511096	0.009	0.0330301729511096	0	0	0	32168.5493289036	20909.5570637874	13591.2120914618	2854.15453920698	0	0.00229399426243493	2.56005058096635e-05	0	0.0587106175514067	1.55713672483802e-05	0	0.000235127645450542	0	1.44813715409936e-05	0.000245653889710447	24.821	6.5384	31.1946	129.865	-23.64844	0.119804	0.095069	0.148221	0.736
10	"PGS"	"FS"	5386.98155036975	1.1345064178607	0.0265646946754918	0.00446590638702879	0.022098788288463	0	0	0	1111237.29913291	722304.244436389	469497.758883653	98594.5293655671	0	0.00144989308608841	1.61805096820072e-05	0	0.0371073807209141	1.04180001931326e-05	0	0.000157311802916302	0	9.68874017961329e-06	0.000164354371046859	24.821	6.5384	31.1946	129.865	-23.64844	0.119804	0.095069	0.148221	0.736
10	"PGS"	"MA"	911836.775835352	1.20399407946619	0.0281917621695167	0	0.0281917621695167	0	0	0	5834694.152932	3792551.1994058	2465158.27961377	517683.238718892	0	0.00398483313449719	1.71715536846562e-05	0	0.0393801797760866	1.32904021656293e-05	0	0.000200685072701002	0	1.23600740140352e-05	0.000209669384564968	24.821	6.5384	31.1946	129.865	-23.64844	0.119804	0.095069	0.148221	0.736
10	"PGS"	"MJ"	144223.915431629	0.104854267389445	0.00490717971382604	0.00138888888888889	0.00351829082493715	0	0	0	31042509.5606973	20177631.2144533	13115460.2893946	2754246.66077287	0	0	1.98540188275376e-07	0	0.000455319795205762	1.65862281747037e-06	0	2.50452045438026e-05	0	1.54251922024744e-06	2.61664335684125e-05	0	0	0	0	0	0	0	0	0
10	"PGS"	"MN"	4.63797884836915	1.36538615831231	0.0319707899741144	0.009	0.0229707899741144	0	0	0	0	0	0	0	0	0.00174495614975085	1.94733529986637e-05	0	0.0446589840391561	1.08290867020825e-05	0	0.000163519209201446	0	1.00710506329367e-05	0.000170839671812053	24.821	6.5384	31.1946	129.865	-23.64844	0.119804	0.095069	0.148221	0.736
10	"PGS"	"MN"	5.15505467664805	1.79499525740159	0.0420301729511096	0.009	0.0330301729511096	0	0	0	1188.37576230097	772.44424549563	502.08875957216	105.438639510154	0	0.00229399426243493	2.56005058096635e-05	0	0.0587106175514067	1.55713672483802e-05	0	0.000235127645450542	0	1.44813715409936e-05	0.000245653889710447	24.821	6.5384	31.1946	129.865	-23.64844	0.119804	0.095069	0.148221	0.736
10	"PGS"	"MS"	78.01619626938	1.18811111460726	0.027819859370752	0.00477941176470588	0.0230404476060461	0	0	0	19790.7946060404	12864.0164939263	8361.61072105208	1755.93825142094	0	0.00151839959955641	1.69450283317512e-05	0	0.0388606805341974	1.08619252999932e-05	0	0.000164015072029897	0	1.01015905289936e-05	0.000171357733532692	24.821	6.5384	31.1946	129.865	-23.64844	0.119804	0.095069	0.148221	0.736
11	"CML"	"FA"	3028327.44706306	5.44117842805881	0.118291219025999	0.0237191232876712	0.0945720957383273	1382779737.2407	48397290.8034244	1316577975.81181	48213739.2649635	31338930.5222263	20370304.8394471	4277764.01628389	3028327.44706306	0.118554888932158	0.00123828790507027	0	0.00400870969981011	0.000343296707530128	0	0.000386394562588023	0	0.000422254950262058	3.27766618379956e-05	32.136	2.2574	31.257	22.71	1.6392	0.1951	0.13318	0.07551	0
11	"CML"	"FJ"	556741.55701959	1.07642103750555	0.0430568415002218	0.00641567567567568	0.0366411658245461	0	0	0	0	0	0	0	0	0	3.21475608108893e-05	0	0.000104071305485725	0.000133007431943102	0	0.000149705334654574	0	0.000163599141290016	1.26990429069486e-05	0	0	0	0	0	0	0	0	0
11	"CML"	"FS"	2402477.56840919	3.8311376846394	0.0832889332640605	0.00312146118721461	0.0801674720768459	0	0	0	0	0	0	0	2402477.56840919	0.0584981817836049	0.000871879413673332	0	0.00282253541227853	0.000291007923638951	0	0.00032754138591397	0	0.000357939746075909	2.77843279474331e-05	32.136	2.2574	31.257	22.71	1.6392	0.1951	0.13318	0.07551	0
11	"CML"	"MA"	47080.5934887761	4.78187242297403	0.103957906475455	0.000367123287671233	0.103590783187784	0	0	0	861318.284047333	559856.884630767	363906.975009998	76420.4647520997	47080.5934887761	0.104189627575894	0.00108824492033251	0	0.00352297551324176	0.000376034542971657	0	0.000423242342738661	0	0.000462522487855138	3.59023456503891e-05	32.136	2.2574	31.257	22.71	1.6392	0.1951	0.13318	0.07551	0
11	"CML"	"MJ"	556741.55701959	1.07642103750555	0.0430568415002218	0.00641567567567568	0.0366411658245461	0	0	0	0	0	0	0	0	0	3.21475608108893e-05	0	0.000104071305485725	0.000133007431943102	0	0.000149705334654574	0	0.000163599141290016	1.26990429069486e-05	0	0	0	0	0	0	0	0	0
11	"CML"	"MS"	618631.2769998	3.9857292610148	0.0866497541344617	0.00347762557077626	0.0831721285636854	0	0	0	164917303.387997	107196247.202198	69677560.6814287	14632287.7431	618631.2769998	0.060858662372251	0.000907060924771048	0	0.00293642852567641	0.000301914826686178	0	0.000339817553845915	0	0.000371355236823999	2.88256775002756e-05	32.136	2.2574	31.257	22.71	1.6392	0.1951	0.13318	0.07551	0
12	"CML"	"FA"	148890.884111919	8.14270480998478	0.143409317113452	0.0547991232876712	0.0886101938257808	158470523.59568	5546468.3258488	150883611.874276	3704593.11004601	2407985.5215299	1565190.58899444	328690.023688832	148890.884111919	0.179336059531629	0.00121715293318687	0	0.00572457146627644	0.000208866885446483	0	0.00139244590297655	0	0.000256906269099174	0.00013123802635554	27.776	12.9242	92.86	2.3662	0.313018	0.117716	0.052298	0.014342	0
12	"CML"	"FJ"	50931.7285803687	1.260575686783	0.0504230274713199	0.00835561643835616	0.0420674110329638	0	0	0	0	0	0	0	0	0	2.44463516800748e-05	0	0.000114977241944361	9.91588974348431e-05	0	0.000661059316232288	0	0.000121965443844857	6.23048405548931e-05	0	0	0	0	0	0	0	0	0
12	"CML"	"FS"	113864.119596835	5.5897103205539	0.0984459781655953	0.00822806078767123	0.0902179173779241	0	0	0	0	0	0	0	113864.119596835	0.0867156737011348	0.000835537142889479	0	0.00392973796207818	0.000212656519533678	0	0.00141771013022452	0	0.000261567519026424	0.000133619179773661	27.776	12.9242	92.86	2.3662	0.313018	0.117716	0.052298	0.014342	0
12	"CML"	"MA"	14609.7668635523	5.96300670195801	0.105020474034884	0.000367123287671233	0.104653350747213	0	0	0	409241.669128827	266007.084933737	172904.605206929	36309.9670934551	14609.7668635523	0.131330086236031	0.000891336634112213	0	0.00419217677857928	0.00024668289818986	0	0.00164455265459907	0	0.000303419964773528	0.000154999087695962	27.776	12.9242	92.86	2.3662	0.313018	0.117716	0.052298	0.014342	0
12	"CML"	"MJ"	50931.7285803687	1.260575686783	0.0504230274713199	0.00835561643835616	0.0420674110329638	0	0	0	0	0	0	0	0	0	2.44463516800748e-05	0	0.000114977241944361	9.91588974348431e-05	0	0.000661059316232288	0	0.000121965443844857	6.23048405548931e-05	0	0	0	0	0	0	0	0	0
12	"CML"	"MS"	50771.7722669562	5.72494186850598	0.100827676188127	0.00893899828767123	0.0918886779004561	0	0	0	20484834.0127093	13315142.1082611	8654842.3703697	1817516.89777764	50771.7722669562	0.0888135811263536	0.000855751246076352	0	0.00402480989196045	0.000216594740765361	0	0.00144396493843574	0	0.000266411531141394	0.000136093695447568	27.776	12.9242	92.86	2.3662	0.313018	0.117716	0.052298	0.014342	0
